"year","quantity","estimate","se_log","lower_50","upper_50","lower_80","upper_80","lower_95","upper_95","final_par_sha256","hessian_sha256","gradient_sha256","noeff_gradient_sha256","method"
2000,"depletion",0.312832237665545,0.0340954314294986,0.305720120927233,0.320109807054948,0.299457352400596,0.32680449532565,0.292610170580013,0.334451836478704,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2001,"depletion",0.289557067200026,0.0362706616900212,0.282559235378023,0.296728206576968,0.276405689956343,0.303334186712014,0.269687319044422,0.310890758462656,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2002,"depletion",0.275449188897546,0.0364853741752481,0.26875338329201,0.282311815892111,0.262866235066305,0.288634467051951,0.256439600160197,0.295867937779184,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2003,"depletion",0.259977712770496,0.0370407230357489,0.253563001606389,0.266554705178547,0.247925007328741,0.272616352281713,0.241772553857065,0.279553696476799,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2004,"depletion",0.250993315365668,0.0362172112649431,0.244936298101768,0.257200116301566,0.239609875732104,0.262917561998505,0.233794348661744,0.269457515627956,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2005,"depletion",0.228849826188586,0.0382243943965173,0.223025038487944,0.23482674098665,0.217909420711089,0.24033950792785,0.212331253400076,0.246653481802163,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2006,"depletion",0.222734543057805,0.0373219528499197,0.21719756950078,0.228412669557939,0.212331910386258,0.233646824826854,0.207023225838483,0.239638216776096,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2007,"depletion",0.21720267972304,0.0372913670218388,0.211807592651921,0.222735188518,0.207066524447567,0.227835011983386,0.201893673350807,0.233672523243933,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2008,"depletion",0.208520349948699,0.0370355761134435,0.203376007955073,0.21379481670391,0.198854546945309,0.218655982529212,0.193920492545509,0.224219399259848,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2009,"depletion",0.196548966899829,0.0377115480327612,0.191612584229026,0.201612522188081,0.187275782329805,0.206281324305763,0.182545292395065,0.211626911231344,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2010,"depletion",0.182815391768762,0.0385654378116556,0.178121314985385,0.187633172763789,0.1739996448847,0.192077791249014,0.169506281709104,0.197169492071815,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2011,"depletion",0.181756062708338,0.0360864904280939,0.177385531042887,0.186234278168101,0.173541849008039,0.190359077767501,0.169344864104049,0.195076871719829,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2012,"depletion",0.17626101973836,0.0355983467544037,0.172079270056574,0.180544391366796,0.168400462133,0.184488490623437,0.164382246236476,0.188998190440305,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2013,"depletion",0.168306371440322,0.036290536880017,0.16423664793718,0.172476941189415,0.160657981001448,0.176318876229076,0.156750883028498,0.180713716695667,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2014,"depletion",0.171413388623771,0.0350941621038389,0.167403566620725,0.175519257997973,0.163874868239259,0.17929869366293,0.160019362357431,0.18361871567675,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2015,"depletion",0.177103230487189,0.034609878644451,0.173016813434076,0.181286163040735,0.169419593814901,0.185135340858312,0.165487997578734,0.189533710649171,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2016,"depletion",0.178085727926114,0.0351395369735229,0.173914499175806,0.182357000947428,0.170243867409808,0.186288804251793,0.166233400014278,0.190783118724936,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2017,"depletion",0.175716032370713,0.0359397581447767,0.171507713297405,0.180027611811047,0.167806341656703,0.183998552898981,0.163764366989321,0.188539940646055,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2018,"depletion",0.175931587104066,0.0365179412522369,0.17165115226601,0.18031876239892,0.167887747267834,0.184360823494626,0.16377955719664,0.188985266969513,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2019,"depletion",0.175205360007516,0.038316399021158,0.170735359639804,0.179792388876703,0.166809814902215,0.18402345325638,0.162529578961818,0.188869732952269,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2020,"depletion",0.178719694025839,0.0387827646107375,0.174105257777552,0.183456429980415,0.170054081101417,0.187826889103829,0.165638185051588,0.192834333597302,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2021,"depletion",0.185333285948132,0.0382211702370585,0.180616493390453,0.190173257356283,0.176473963401443,0.194637363032394,0.171956860239777,0.199750256153995,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2022,"depletion",0.188611798809168,0.0376593075008371,0.183881239421485,0.193464057355454,0.179725122006606,0.197937885660317,0.175191566656588,0.20306006350045,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2023,"depletion",0.183205712704712,0.0388695138418843,0.178465007566193,0.188072348889977,0.174303206417055,0.192562912969783,0.169766979409531,0.197708254481419,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
2024,"depletion",0.161630128849672,0.045640411420726,0.156730313498947,0.166683125738386,0.152447462562197,0.17136591264222,0.147799556374853,0.17675491857164,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1952,"spawning_potential",1279.2075,0.0552981242961922,1232.37441536625,1327.82035041675,1191.69104879564,1373.15106101537,1147.81302397057,1425.64319613279,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1953,"spawning_potential",1280.825,0.0564784598069052,1232.95072430197,1330.55818719258,1191.39434892076,1376.96866038611,1146.60872903538,1430.75195494554,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1954,"spawning_potential",1285.6175,0.0569927118538486,1237.13490749783,1336.00009690871,1195.06436823985,1383.03207779561,1149.73960356704,1437.55364360629,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1955,"spawning_potential",1291.42,0.0533295715075889,1245.79283038741,1338.71826496334,1206.10696970559,1382.76758056303,1163.25062460744,1433.71134398731,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1956,"spawning_potential",1291.1325,0.0507248704258142,1247.70558795963,1336.07090377974,1209.87034758226,1377.85270619082,1168.9440513277,1426.09317414536,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1957,"spawning_potential",1332.8925,0.0489042987783155,1289.64365595127,1377.59171563232,1251.91954836906,1419.10270421987,1211.06571538724,1466.97441268757,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1958,"spawning_potential",1307.8675,0.0486831361000272,1265.61943200899,1351.52586496009,1228.7630327394,1392.06450062452,1188.84322533721,1438.80821381732,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1959,"spawning_potential",1201.5225,0.0494285491672967,1162.12526384484,1242.25534279323,1127.77229666849,1280.0955674039,1090.58181213368,1323.74875680513,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1960,"spawning_potential",1087.5925,0.0498781416375462,1051.61201845578,1124.80403922465,1020.2473800309,1159.38297829338,986.3018617728,1199.28542356207,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1961,"spawning_potential",1049.2625,0.0498183185429686,1014.59101580984,1085.11880821996,984.366287609661,1118.4371181379,951.653221498455,1156.88337835153,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1962,"spawning_potential",985.0275,0.0504387609402516,952.080064192205,1019.11510622742,923.369691225901,1050.80249544261,892.308035902841,1087.38141618832,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1963,"spawning_potential",930.2,0.0508981614669186,898.807898927795,962.688513343285,871.460899564363,992.898293466228,841.883003129857,1027.78181384253,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1964,"spawning_potential",868.295,0.0515883697417508,838.601557545621,899.039836309849,812.745776540262,927.640879580321,784.793143785993,960.681439427295,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1965,"spawning_potential",846.525,0.0507030342533364,818.064396312095,875.975753077038,793.268047532247,903.357418534961,766.445515402455,934.971320497213,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1966,"spawning_potential",840.11,0.0497492374137252,812.387533998759,868.778486329011,788.21951433297,895.416567676924,762.060631985216,926.153093962335,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1967,"spawning_potential",806.3225,0.0495496632868714,779.819939730525,833.725762681726,756.712458630686,859.184973883929,731.698271118951,888.557482870634,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1968,"spawning_potential",769.9475,0.0490221306472621,744.905530805063,795.831321208685,723.064147600017,819.870760739453,699.41251626787,847.595859335757,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1969,"spawning_potential",772.635,0.047861071405271,748.091239658574,797.98400459475,726.668448951169,821.509237241034,703.452795337266,848.621040646784,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1970,"spawning_potential",746.655,0.0477545676092455,722.988462835934,771.096245212852,702.329937588876,793.77748147672,679.940978750148,819.914825621736,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1971,"spawning_potential",724.3525,0.0471667197977222,701.671035151396,747.767141539541,681.864916620376,769.487520866785,660.391658034089,794.508134488225,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1972,"spawning_potential",721.87,0.0462502512473947,699.698653160684,744.743890167718,680.326605716659,765.950195863757,659.31158692956,790.364233285761,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1973,"spawning_potential",678.735,0.0467334065609831,657.674131544535,700.470306081675,639.278055408302,720.627270602565,619.327974337255,743.840451770286,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1974,"spawning_potential",642.6805,0.0465688679859662,622.807502961871,663.187619153549,605.44716788926,682.203579414212,586.618331871004,704.100439143925,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
1975,"spawning_potential",619.89925,0.0465088536726291,600.755013353228,639.653555291463,584.030653662443,657.970737906961,565.890890512505,679.062141824796,"21dcaea9db8c89ddc8c29fa3c3a5e514b50bef6e26587c168c00c05f35fbebc3","e289a150c45930c2f4f164fb43432d5c034d8caec7bda7ce664caca9e4ad20c5","2a1d8aca95b935951cb371014dc53250bca5ead96b6750c991b6e3b51a154b04","278bee47cd45eccaf00a839b10f2e01146092ada4f32ea3a0afa4a9b2b55b53f","MFCL dependent-variable gradients; annual log-scale delta method retaining full within-year covariance"
